"ID","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8_1","Q8_2","Q8_3","Q8_4","Q8_5","Q8_6","Q8_7","Q8_8","Q8_9","Q8_10","Q8_11","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Latitude","Longitude","mobile_money","savings","borrowing","insurance","mobile_money_classification"
3764,58,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,5,-1,1,4,-8.38676969,33.23057917,1,0,0,0,2
4646,51,2,3,3,1,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,6,-1,2,-1,1,4,1,-1,1,4,-5.0666316,34.90130352,0,0,1,0,1
8491,34,1,1,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-2.83089509,33.37219535,0,1,1,0,1
2732,45,2,3,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,2,4,-1,1,4,-4.82274483,39.08780974,1,0,0,0,2
4781,30,2,1,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,1,5,1,-1,1,1,-10.93789014,39.2781351,1,1,1,1,3
2025,51,2,1,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,2,-1,2,-1,1,-1,1,4,-2.52417718,34.04332081,0,1,0,0,1
8151,35,1,1,6,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,2,1,4,1,-1,1,1,-8.55351608,36.00412659,1,1,0,0,3
6434,45,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,5,-1,1,4,-5.35134059,37.67672512,1,1,0,0,3
4778,43,2,3,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,4,2,-1,5,-1,1,4,-4.35921838,35.07499869,1,1,0,0,3
757,22,2,1,6,3,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,5,-1,1,1,-3.39957933,36.68219738,1,1,0,0,3
4266,26,1,4,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-1.64270587,31.7027832,0,1,1,0,1
8443,68,1,1,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,4,4,-9.33183835,33.33314842,0,0,1,0,1
3322,40,2,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.57811622,30.30242536,0,0,0,0,0
4117,42,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-6.26715706,30.96024253,0,1,0,0,1
1945,56,2,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-4.30752958,35.6345793,0,0,1,0,1
3774,43,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,5,-1,2,4,-7.78792114,31.6852073,1,1,1,1,3
6422,50,2,2,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,2,4,-1,1,4,-2.55820265,36.78155498,1,1,0,0,3
832,32,1,4,3,5,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,4,4,1,4,-2.87721511,32.23144185,1,1,0,0,3
7833,85,2,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,4,4,-3.04752502,35.52030775,0,0,0,0,0
8708,40,1,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-5.22418716,35.17701206,0,0,1,0,1
7500,78,1,3,1,5,2,2,0,1,0,0,0,0,0,1,0,0,0,-1,7,-1,2,-1,2,-1,1,-1,4,4,-4.54885512,35.79584425,0,0,0,1,1
728,27,2,1,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,1,-1,1,4,-2.80167415,33.99190481,0,0,0,0,0
5777,55,2,1,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,3,1,3,4,4,1,4,-3.3895103,36.75991765,1,1,1,0,3
3989,51,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,4,-1,5,5,-3.43222803,37.41055387,1,1,1,0,3
327,49,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,1,-1,1,4,-2.56079639,32.91549893,1,1,0,0,3
3932,100,2,3,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-3.44815601,37.42690175,0,0,0,0,0
5870,28,2,1,6,1,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,3,1,3,1,-1,1,2,-6.80191739,39.04775076,1,1,0,0,3
1343,60,2,1,1,5,1,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-3.10993037,32.72935559,0,0,0,0,0
4823,26,2,4,3,5,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,2,1,1,1,4,-10.36982592,38.75943076,1,1,0,0,3
5625,68,2,1,2,5,1,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-7.05342511,39.01477276,0,0,1,0,1
5329,32,2,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,7,-1,1,4,1,3,5,5,1,4,-3.52558533,35.34921082,1,0,1,0,3
3157,35,2,1,6,1,1,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,5,-1,1,4,-4.29063797,35.85646424,1,0,1,0,3
7794,30,2,4,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,1,-1,4,4,-2.64132928,32.78404609,0,0,1,0,1
8898,49,2,3,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-2.54713831,32.96618675,0,0,0,0,0
8484,50,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,4,4,-4.07889144,37.13684101,0,0,0,0,0
1526,36,2,1,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-1,1,3,1,2,1,-1,1,1,-3.63830239,33.39739907,1,1,1,1,3
1401,68,1,1,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-2.647199,33.97181505,1,0,1,0,3
5136,27,2,1,3,3,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-3.14763635,33.65548414,0,0,1,0,1
1822,44,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,1,1,1,5,4,1,1,-3.35201608,37.3488028,1,0,0,0,2
4436,65,1,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-6.30129672,35.88027197,0,0,0,0,0
8329,40,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-5.81125441,35.09818112,0,0,0,0,0
8031,49,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,5,-1,4,4,-6.41454573,35.10296309,1,1,1,1,3
1756,32,2,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,1,6,1,-1,4,4,-3.90261922,35.81340517,1,1,1,1,3
5627,72,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-7.04755471,39.02581343,0,1,0,1,1
3063,31,1,4,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,3,1,3,3,3,1,1,-4.29666967,35.86230717,1,1,1,1,3
3684,51,2,2,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,5,-1,1,4,-8.90470101,34.66907336,1,1,1,0,3
7193,52,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,1,6,2,-1,1,-1,1,4,-5.34544121,36.43259756,1,0,0,0,2
425,29,2,1,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,2,1,5,4,-1,1,5,-8.90289646,33.40784703,1,1,1,0,3
4918,17,2,4,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-9.23996984,33.33902144,0,0,0,0,0
999,71,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,2,-10.61076499,35.60726619,0,0,0,0,0
1540,47,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,10,-1,2,-1,2,-1,4,4,1,1,-7.78435651,35.69291397,1,0,1,0,3
281,20,2,4,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,3,-1,-1,2,-1,1,5,4,-1,1,1,-6.20938587,39.21796775,0,1,0,0,1
5318,70,1,1,3,1,2,1,0,0,0,0,0,0,1,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,1,1,4,-5.95544612,39.25849454,0,0,0,0,0
9151,26,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,5,2,-1,1,-1,1,4,-11.07778699,38.27379426,1,0,1,0,3
6391,42,1,1,5,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,2,-8.60819048,31.28994703,0,0,1,0,1
4195,70,2,3,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-1,3,-1,2,-1,1,5,1,-1,1,2,-3.21682353,36.86494452,1,1,1,0,3
1755,29,1,1,7,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-1,1,3,2,-1,5,4,1,1,-3.90639141,35.81411147,1,1,0,1,3
1740,67,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,1,-1,1,2,-3.35663944,37.46479603,1,0,0,0,2
8137,29,1,2,6,4,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,1,-1,1,1,-8.55083278,36.00818134,1,1,1,0,3
3816,35,2,1,3,5,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-3.80955825,33.30100175,0,0,1,0,1
3380,47,2,3,3,4,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,1,4,5,-1,1,4,-6.74317759,32.48335198,1,1,0,1,3
5782,60,2,3,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,3,1,-1,4,4,-1.46195193,31.68743173,1,0,0,0,2
2765,100,2,3,1,3,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,6,1,-1,4,4,-6.73519547,38.84810184,0,1,0,0,1
8641,32,1,3,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4,2,-1,2,-1,1,-1,1,5,-8.49669908,35.59021001,0,1,0,0,1
6383,41,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,5,-1,1,1,-5.97454697,29.85718758,1,0,1,0,3
4476,62,2,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,1,-1,4,4,-8.52196825,32.03545194,0,1,0,0,1
5300,29,1,4,6,3,2,1,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,3,1,-1,1,1,-9.01243702,33.06818611,1,0,0,0,2
2113,30,1,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,7,-1,-1,1,3,1,3,4,-1,1,4,-6.75877866,38.98306252,1,1,1,0,3
9381,41,2,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,2,-1,2,-1,2,-1,1,-1,4,4,-4.50947016,34.17430807,0,0,0,0,0
2505,30,2,1,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-10.97990341,35.6082392,0,1,1,1,1
8122,18,2,1,1,3,1,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-11.46498046,36.97711268,0,1,1,0,1
1544,25,1,4,5,4,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,2,-1,1,-1,1,1,-3.63680872,33.39728394,1,1,0,0,3
2599,45,1,2,6,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,1,4,4,4,1,1,-6.16296515,39.19116405,1,1,1,0,3
269,21,2,1,5,5,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,1,1,4,-2.53355974,32.93160488,1,0,0,0,2
762,42,2,1,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,1,3,-1,4,4,-3.39929877,36.68460511,1,0,0,0,2
6863,36,2,2,3,5,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,9,-1,1,2,1,4,5,-1,1,4,-5.08527464,30.56422952,1,1,0,0,3
2139,70,2,3,1,5,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.10954838,31.09846566,0,0,0,0,0
3314,72,2,3,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-8.8406343,34.67711778,0,0,0,0,0
6678,18,1,4,5,5,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,1,5,1,-1,1,1,-4.90566516,35.78052857,1,1,1,0,3
8432,39,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,1,-1,1,4,-8.20108078,36.69562743,1,0,1,0,3
6744,36,2,1,1,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-1.94175956,32.86154415,0,1,0,0,1
5480,18,1,4,2,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.11010746,33.6344687,0,0,0,0,0
6336,36,2,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,1,1,4,-1,1,4,-7.77652939,31.1016933,1,1,1,0,3
1268,24,2,1,6,5,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,4,1,4,5,1,1,2,-4.55247459,34.84484101,1,1,1,0,3
8739,17,1,4,5,3,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,3,1,-1,1,1,-3.02490161,33.26815836,1,1,0,0,3
1673,67,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-10.79203811,39.59280733,0,0,0,0,0
3820,40,1,1,5,1,2,1,0,0,1,1,0,0,0,0,0,0,0,-1,-1,5,1,3,1,3,4,4,1,4,-5.24628239,39.78146248,1,0,1,0,3
5206,41,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,5,-1,1,4,-4.41938574,34.75708689,1,1,1,0,3
6414,65,2,1,3,1,2,1,0,1,0,0,0,0,0,1,0,0,0,-1,7,-1,2,-1,2,-1,1,-1,1,4,-2.12292182,33.06129932,0,1,1,1,1
5932,73,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-5.92767689,39.222412,0,0,1,0,1
4636,65,2,3,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-9.27791078,33.36712047,0,0,0,0,0
6004,55,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.07162513,35.26445663,0,1,0,1,1
5031,19,1,4,6,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,6,1,5,4,-1,1,1,-4.48527636,35.06339332,1,0,0,0,2
1571,43,2,4,6,1,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,3,5,5,1,1,-6.3228311,31.08510365,1,0,0,0,2
145,42,2,4,5,5,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,1,2,1,3,3,3,1,1,-6.78489024,39.15758897,1,1,0,0,3
1365,25,2,1,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,4,1,-1,4,4,-2.6501351,33.97013175,1,0,0,0,2
3230,22,1,4,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.55837605,33.89252999,0,0,0,0,0
549,25,2,4,6,4,2,1,0,1,1,0,0,0,0,0,0,0,0,-1,6,1,1,3,1,2,1,1,1,1,-4.82994138,34.75602817,1,1,0,0,3
5977,22,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-11.09859129,39.30819959,0,0,1,0,1
959,26,2,1,6,3,2,1,1,0,0,0,0,0,0,0,1,0,0,3,-1,-1,1,5,1,2,2,2,1,1,-3.36864306,36.7358037,1,0,1,0,3
1139,19,1,4,6,3,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,4,1,3,4,-1,1,1,-3.36708821,37.31829697,1,1,1,1,3
807,54,1,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,4,1,1,1,1,-2.87786531,32.24713298,1,1,1,1,3
6931,23,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,1,-1,1,1,-4.09601809,32.40535895,1,1,1,0,3
1451,47,2,1,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-3.10066288,32.72063527,0,0,0,0,0
786,22,2,1,5,4,1,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,4,-1,1,1,-9.36266463,34.79414138,1,1,0,0,3
3306,31,2,2,2,4,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-8.3775432,31.9778476,0,0,1,0,1
8854,67,2,1,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-2.02321484,33.4652601,0,0,0,0,0
1211,30,2,3,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,1,2,-1,2,-1,1,1,-1.40578371,33.70519716,1,1,1,1,3
5344,35,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-1.24031658,34.36175516,0,0,1,0,1
6077,57,2,2,3,1,2,2,0,1,0,1,0,0,0,1,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-10.19665318,38.56693731,0,0,0,0,0
3134,38,1,1,6,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,1,3,4,-1,1,4,-5.24592151,39.7814409,1,1,1,1,3
7777,50,1,2,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,1,-1,1,4,-10.4987436,39.02669983,1,0,0,1,3
6842,23,2,4,6,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,2,2,-1,1,-1,1,1,-1.20880009,31.40766746,1,1,1,0,3
1414,20,1,4,5,1,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-5.88812434,36.44819071,0,0,0,0,0
4237,20,2,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,3,4,-4.86575808,30.33747968,0,0,1,0,1
3272,25,2,4,6,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,3,1,4,4,-1,1,2,-4.83977298,38.41903621,1,1,0,0,3
8173,58,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,1,-1,2,4,-8.76838345,31.94963397,1,0,0,1,3
2928,26,2,4,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,2,-1,1,2,1,-1,1,4,-2.3863835,33.09933123,1,1,1,0,3
1048,25,2,1,5,4,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,2,2,-1,3,-1,1,1,-6.19499287,39.2266067,1,0,0,0,2
2064,39,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,7,-1,1,3,1,3,4,4,1,1,-3.37139258,36.67978606,1,1,1,0,3
4979,37,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,2,-1,1,1,1,-1,1,1,-1.37503255,34.43341782,1,1,1,1,3
8615,25,2,1,7,3,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,2,-1,1,4,1,1,-6.93109659,39.26485789,1,0,0,0,2
1319,40,2,1,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-2.48840931,32.98787266,1,0,0,0,2
3228,60,2,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.61897844,33.81443296,0,0,0,0,0
2953,30,2,1,6,5,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,1,1,1,-6.17356724,39.21313041,0,0,0,0,0
5432,33,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,4,4,-6.55806086,38.51010255,0,1,0,0,1
9254,63,2,2,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-1.83981594,31.65849086,0,0,0,0,0
9063,29,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,2,-1,2,-1,2,-1,1,-1,1,4,-4.07328831,37.99171758,0,1,0,0,1
6297,43,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,5,-1,1,4,-3.24936851,37.00527233,1,1,0,1,3
452,25,1,4,6,5,2,1,1,0,0,0,0,0,0,0,0,0,0,7,-1,-1,1,4,1,4,4,-1,1,1,-7.72359556,35.72460725,1,1,1,0,3
3094,29,2,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,2,-1,2,-1,1,-1,1,1,-3.31057387,36.7109928,0,1,1,1,1
8787,57,1,1,3,3,2,1,0,1,0,0,0,0,0,1,0,0,0,-1,3,-1,2,-1,1,4,5,-1,1,4,-6.29940664,33.84635452,1,1,0,0,3
3471,19,1,4,5,5,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-5.33682068,39.73056439,0,0,1,0,1
7450,49,1,1,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,3,1,-1,2,-1,2,-1,1,-1,2,4,-3.30065951,34.2112946,0,0,1,0,1
6199,24,1,4,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,4,2,-1,1,6,1,-1,1,4,-3.25525952,37.00938344,1,1,0,0,3
2507,80,2,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-11.00824545,35.63387595,0,1,0,0,1
7861,25,1,1,5,5,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,1,-8.55096666,32.55036845,0,1,1,0,1
350,16,1,4,5,3,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,3,1,3,1,-1,1,1,-2.48752538,32.90246562,1,1,1,0,3
568,22,2,1,6,5,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,5,5,1,4,-5.07679434,39.10400608,1,1,1,0,3
9382,28,2,1,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,3,1,5,1,-1,1,2,-6.92571476,39.26128931,1,1,1,1,3
2795,27,2,2,3,5,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-8.55425253,34.44396109,0,0,1,1,1
4166,38,2,1,1,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-7.83068066,33.35191777,0,0,0,0,0
6561,30,2,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-7.14879396,31.20221427,0,0,0,1,1
3088,40,2,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-8.19161075,31.84840226,0,1,1,0,1
1587,29,1,1,3,5,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-7.40458161,37.66183007,0,0,1,0,1
1301,38,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,5,-1,4,4,-10.55145005,39.79091466,1,0,0,0,2
3265,26,2,1,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,3,-1,-1,1,3,1,2,5,1,1,1,-3.39592851,37.54832001,1,1,0,0,3
9169,55,1,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,2,-1,2,-1,2,-1,1,-1,4,4,-5.31065864,36.55865672,0,1,0,0,1
1867,21,2,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,5,-1,1,4,-8.01656204,31.60310409,1,1,1,0,3
7885,19,1,4,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,1,5,5,-1,1,2,-3.81362757,32.21364267,1,1,0,0,3
7219,39,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-9.3367279,34.7660349,0,1,0,0,1
7183,23,2,4,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-3.64538117,34.30278951,0,0,0,0,0
5906,30,2,1,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,5,2,-1,1,2,4,-1,4,4,-4.88898332,29.74064178,1,1,1,1,3
7665,22,1,1,3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,-1,-1,4,2,-1,1,3,1,-1,4,4,-10.6973395,39.39320891,1,0,0,0,2
5505,25,1,4,6,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,7,-1,2,-1,1,3,5,1,1,1,-5.05668737,39.72649353,1,1,1,0,3
3316,31,1,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,5,-1,1,1,-8.77794874,34.6436567,1,1,1,0,3
